column1,column2,columns3,column4,column5,columns6
32,0.1,sigmoid,36,0.1673203408718109,"[0.15779519081115723, 0.1575229912996292, 0.15669474005699158, 0.15731294453144073, 0.15750516951084137, 0.15748794376850128, 0.15691855549812317, 0.15713204443454742, 0.15768274664878845, 0.1569955199956894, 0.15797187387943268, 0.15853938460350037, 0.15905313193798065, 0.1572786420583725, 0.1555088609457016, 0.14984747767448425, 0.14849555492401123, 0.14880947768688202, 0.1482778787612915, 0.15366017818450928, 0.1444941908121109, 0.14896708726882935, 0.14391393959522247, 0.1415153294801712, 0.14514487981796265, 0.14069364964962006, 0.14067591726779938, 0.14293858408927917, 0.14872729778289795, 0.14697927236557007, 0.14370165765285492, 0.1428098827600479, 0.14073126018047333, 0.14318668842315674, 0.14318230748176575, 0.15054410696029663, 0.14368785917758942, 0.14060132205486298, 0.14216190576553345, 0.1439463049173355, 0.14967478811740875, 0.1417391002178192, 0.14279446005821228, 0.14440207183361053, 0.14171820878982544, 0.1393747180700302, 0.14023374021053314, 0.1416885107755661, 0.13984499871730804, 0.13911166787147522, 0.14090685546398163, 0.13972830772399902, 0.14265619218349457, 0.14041012525558472, 0.14167246222496033, 0.14392173290252686, 0.14154043793678284, 0.1444951444864273, 0.14311042428016663, 0.14172574877738953, 0.14292465150356293, 0.14341305196285248, 0.14226363599300385, 0.13920806348323822, 0.1411166936159134, 0.14523136615753174, 0.13941608369350433, 0.14155325293540955, 0.14106959104537964, 0.14117132127285004, 0.1429172158241272, 0.13942943513393402, 0.1389419585466385, 0.13987475633621216, 0.13891901075839996, 0.1400824785232544, 0.1400717943906784, 0.13961093127727509, 0.1398925483226776, 0.13598224520683289, 0.14010858535766602, 0.13631302118301392, 0.13697806000709534, 0.13885632157325745, 0.13659247756004333, 0.13610517978668213, 0.14796492457389832, 0.13614241778850555, 0.1359371393918991, 0.13625042140483856, 0.13889957964420319, 0.13985951244831085, 0.13516725599765778, 0.1371109038591385, 0.1418604552745819, 0.13707801699638367, 0.13770721852779388, 0.13920339941978455, 0.13761913776397705, 0.1360682249069214]"
32,0.1,tanh,12,0.17193441092967987,"[0.0919586792588234, 0.09593281149864197, 0.09334218502044678, 0.09590235352516174, 0.09673255681991577, 0.10698044300079346, 0.0972280278801918, 0.09107904136180878, 0.08444205671548843, 0.07999439537525177, 0.08629318326711655, 0.0903342068195343, 0.08744052797555923, 0.08961021155118942, 0.08809756487607956, 0.0853859931230545, 0.0833871066570282, 0.08061385899782181, 0.08316798508167267, 0.07770876586437225, 0.08117689937353134, 0.07972394675016403, 0.07875525951385498, 0.07748737186193466, 0.08190971612930298, 0.08159449696540833, 0.08606427162885666, 0.08464501798152924, 0.08401213586330414, 0.08605609834194183, 0.07994648814201355, 0.08456610143184662, 0.08011449873447418, 0.07999825477600098, 0.0803159698843956, 0.08167025446891785, 0.08225366473197937, 0.0797351524233818, 0.08150089532136917, 0.0847027599811554, 0.08679922670125961, 0.08904289454221725, 0.08704018592834473, 0.08733150362968445, 0.0886618122458458, 0.08916041254997253, 0.09021203219890594, 0.08643105626106262, 0.0884694755077362, 0.08772807568311691, 0.08614740520715714, 0.08732649683952332, 0.0895761027932167, 0.08740144222974777, 0.08979681134223938, 0.08833593130111694, 0.08982912451028824, 0.09008655697107315, 0.0874108150601387, 0.08442352712154388, 0.0850648581981659, 0.08577632904052734, 0.08596811443567276, 0.08806166797876358, 0.08752825856208801, 0.08509184420108795, 0.0880996435880661, 0.09280462563037872, 0.08963413536548615, 0.08490003645420074, 0.08517350256443024, 0.08583909273147583, 0.08538834750652313, 0.08767364174127579, 0.09141315519809723, 0.09405259788036346, 0.09260210394859314, 0.09038043022155762, 0.0891718715429306, 0.08991312980651855, 0.09106770157814026, 0.08869555592536926, 0.08917532861232758, 0.09178628772497177, 0.08881290256977081, 0.0856366753578186, 0.08146490901708603, 0.08132344484329224, 0.07975617051124573, 0.08156971633434296, 0.08067969977855682, 0.08076702058315277, 0.0777411088347435, 0.07834452390670776, 0.07838228344917297, 0.07983659952878952, 0.08041846007108688, 0.07868283241987228, 0.07851476222276688, 0.07718003541231155]"
32,0.1,tanh,24,0.16512013971805573,"[0.16472011804580688, 0.18136388063430786, 0.16532596945762634, 0.15454038977622986, 0.17485199868679047, 0.14138713479042053, 0.13370449841022491, 0.1348244994878769, 0.1450125277042389, 0.1532551348209381, 0.1597422957420349, 0.15158773958683014, 0.15313826501369476, 0.1492026001214981, 0.14157646894454956, 0.13011188805103302, 0.13768750429153442, 0.14076052606105804, 0.13529370725154877, 0.12734046578407288, 0.12118083983659744, 0.12449873983860016, 0.11787693947553635, 0.11770643293857574, 0.11477049440145493, 0.11538781225681305, 0.12691038846969604, 0.11719606071710587, 0.11875151842832565, 0.12478116899728775, 0.11741521209478378, 0.11877738684415817, 0.1251690834760666, 0.11755965650081635, 0.11566592752933502, 0.11930255591869354, 0.11565609276294708, 0.11529775708913803, 0.11441751569509506, 0.11449731141328812, 0.11511754244565964, 0.11515594273805618, 0.11448714137077332, 0.11727722734212875, 0.11546023190021515, 0.1162252128124237, 0.11682243645191193, 0.12935058772563934, 0.12241579592227936, 0.11817342042922974, 0.11595786362886429, 0.11857736110687256, 0.11805283278226852, 0.11575779318809509, 0.12116175144910812, 0.11713522672653198, 0.11666396260261536, 0.11844507604837418, 0.11668236553668976, 0.11709534376859665, 0.115970179438591, 0.1155833750963211, 0.11821848154067993, 0.11613703519105911, 0.11650248616933823, 0.1168447732925415, 0.11636634916067123, 0.11671903729438782, 0.11665533483028412, 0.11682521551847458, 0.11613117158412933, 0.11827503144741058, 0.12171133607625961, 0.11700692772865295, 0.116766557097435, 0.11675801128149033, 0.12130957096815109, 0.11765184998512268, 0.11693476140499115, 0.11647789180278778, 0.11613503098487854, 0.11729221791028976, 0.11691068857908249, 0.1155804842710495, 0.1161825954914093, 0.11694178730249405, 0.11687528342008591, 0.1181592345237732, 0.11752043664455414, 0.11627906560897827, 0.11733009666204453, 0.11747387796640396, 0.11759015172719955, 0.11621720343828201, 0.1164328083395958, 0.11658317595720291, 0.11601501703262329, 0.11691714823246002, 0.11614449322223663, 0.11525111645460129]"
32,0.1,tanh,36,0.16594789922237396,"[0.15397995710372925, 0.15517280995845795, 0.15763358771800995, 0.15534594655036926, 0.15384283661842346, 0.15296266973018646, 0.15074127912521362, 0.14972591400146484, 0.14778850972652435, 0.14953650534152985, 0.14751535654067993, 0.15226297080516815, 0.15653537213802338, 0.1570539027452469, 0.15263012051582336, 0.1486179232597351, 0.14835283160209656, 0.14660441875457764, 0.1508318930864334, 0.14802446961402893, 0.15076382458209991, 0.14902204275131226, 0.14904984831809998, 0.15626028180122375, 0.15666113793849945, 0.14988508820533752, 0.14799931645393372, 0.14520028233528137, 0.14547638595104218, 0.14719444513320923, 0.14480257034301758, 0.1425611972808838, 0.14248959720134735, 0.14476542174816132, 0.14575442671775818, 0.1476847231388092, 0.14529049396514893, 0.14310239255428314, 0.14476238191127777, 0.14399980008602142, 0.14244608581066132, 0.143785297870636, 0.1464003473520279, 0.14764678478240967, 0.14541853964328766, 0.14312203228473663, 0.1433390974998474, 0.14401815831661224, 0.1440420299768448, 0.144964799284935, 0.1505986601114273, 0.14462630450725555, 0.14471317827701569, 0.14665450155735016, 0.1395837515592575, 0.13901971280574799, 0.14189156889915466, 0.1458560675382614, 0.14347371459007263, 0.14241957664489746, 0.14115960896015167, 0.1434304267168045, 0.1457526534795761, 0.14619717001914978, 0.14395563304424286, 0.14632250368595123, 0.14354421198368073, 0.14326660335063934, 0.145745187997818, 0.1465865969657898, 0.14442022144794464, 0.14099609851837158, 0.14375488460063934, 0.14656324684619904, 0.14563560485839844, 0.14225421845912933, 0.1424258053302765, 0.14246118068695068, 0.14725728332996368, 0.14752443134784698, 0.14259828627109528, 0.1442825347185135, 0.14687857031822205, 0.14903780817985535, 0.14744585752487183, 0.14566528797149658, 0.14146031439304352, 0.14526399970054626, 0.14607718586921692, 0.14305655658245087, 0.14374078810214996, 0.1438370645046234, 0.14789548516273499, 0.14922618865966797, 0.14429907500743866, 0.14289265871047974, 0.14538030326366425, 0.15013737976551056, 0.15162035822868347, 0.1479942947626114]"
64,0.001,relu,12,0.16782215237617493,"[0.08222245424985886, 0.08212665468454361, 0.08198221027851105, 0.08182775974273682, 0.08164281398057938, 0.08146049082279205, 0.08123370260000229, 0.08108113706111908, 0.08092651516199112, 0.08080101013183594, 0.08072508871555328, 0.08064958453178406, 0.08059251308441162, 0.08062726259231567, 0.08057889342308044, 0.08059368282556534, 0.08059175312519073, 0.08056456595659256, 0.08054333925247192, 0.08049633353948593, 0.08045516163110733, 0.0803920179605484, 0.08033163100481033, 0.08031361550092697, 0.08030710369348526, 0.08021230250597, 0.08022332191467285, 0.08022645860910416, 0.08015016466379166, 0.0801810622215271, 0.08017338812351227, 0.08019160479307175, 0.0802711546421051, 0.08023237437009811, 0.08028143644332886, 0.08028461039066315, 0.08031821250915527, 0.08031059056520462, 0.08035024255514145, 0.08024099469184875, 0.08026106655597687, 0.08023051172494888, 0.08018606901168823, 0.08015170693397522, 0.08017510175704956, 0.08016971498727798, 0.08013146370649338, 0.08019041270017624, 0.08014068752527237, 0.08013314753770828, 0.08010677993297577, 0.08015336096286774, 0.08008983731269836, 0.08000678569078445, 0.08004117757081985, 0.07994045317173004, 0.080012246966362, 0.08001691102981567, 0.07990945875644684, 0.07997267693281174, 0.07987833023071289, 0.07988277822732925, 0.07987232506275177, 0.07988996058702469, 0.07986734062433243, 0.0799809992313385, 0.07993059605360031, 0.07998360693454742, 0.07989867776632309, 0.08004578202962875, 0.08002721518278122, 0.08002841472625732, 0.0800265297293663, 0.0800686702132225, 0.0800059512257576, 0.08010847866535187, 0.08012126386165619, 0.08009470254182816, 0.08007318526506424, 0.07998213917016983, 0.08005370199680328, 0.07987996935844421, 0.07982584834098816, 0.07979294657707214, 0.07976794987916946, 0.0796562060713768, 0.07962241768836975, 0.07951350510120392, 0.07955417782068253, 0.07944872975349426, 0.07948476076126099, 0.07946594059467316, 0.07940350472927094, 0.07941675186157227, 0.07940007001161575, 0.07940027862787247, 0.079311802983284, 0.07927698642015457, 0.07930568605661392, 0.07930514216423035]"
64,0.001,relu,24,0.1614532768726349,"[0.16676323115825653, 0.166253462433815, 0.16569869220256805, 0.16523243486881256, 0.16478733718395233, 0.1642151176929474, 0.1635272055864334, 0.16286306083202362, 0.16200806200504303, 0.16122974455356598, 0.16025938093662262, 0.159539595246315, 0.1585986167192459, 0.15767163038253784, 0.15683682262897491, 0.15598686039447784, 0.15528284013271332, 0.15434503555297852, 0.1535196453332901, 0.15275876224040985, 0.15185727179050446, 0.15135112404823303, 0.15062615275382996, 0.1497812271118164, 0.14855723083019257, 0.14781461656093597, 0.146854430437088, 0.14624840021133423, 0.14529576897621155, 0.1446782797574997, 0.1438560038805008, 0.14329712092876434, 0.14232482016086578, 0.14184272289276123, 0.140877366065979, 0.14003273844718933, 0.13945457339286804, 0.1386372298002243, 0.13814868032932281, 0.13727188110351562, 0.13639405369758606, 0.13586178421974182, 0.13500049710273743, 0.13461105525493622, 0.1338668316602707, 0.1334076076745987, 0.1325564682483673, 0.132328599691391, 0.13162055611610413, 0.13125452399253845, 0.1303516924381256, 0.13029853999614716, 0.12944072484970093, 0.1290307193994522, 0.1284898966550827, 0.12815451622009277, 0.12739965319633484, 0.12715625762939453, 0.12636493146419525, 0.12616680562496185, 0.12592822313308716, 0.1254296451807022, 0.12521561980247498, 0.1250070482492447, 0.12468227744102478, 0.12433924525976181, 0.1239423006772995, 0.12388966232538223, 0.12336454540491104, 0.1230887770652771, 0.12276314944028854, 0.12255332618951797, 0.12232929468154907, 0.12200917303562164, 0.12190817296504974, 0.12183158099651337, 0.1214839518070221, 0.121370829641819, 0.12124966830015182, 0.1210971474647522, 0.1207914799451828, 0.12072227150201797, 0.12039604783058167, 0.12047185003757477, 0.1200166717171669, 0.11996965855360031, 0.11964940279722214, 0.1197991892695427, 0.11926884204149246, 0.11943972855806351, 0.1190405860543251, 0.11921165883541107, 0.11871498823165894, 0.11885340511798859, 0.11840811371803284, 0.11841928213834763, 0.11819247156381607, 0.11826876550912857, 0.11807040125131607, 0.11811528354883194]"
64,0.001,relu,36,0.16150210797786713,"[0.1573898047208786, 0.15736399590969086, 0.15730711817741394, 0.15719947218894958, 0.1569822132587433, 0.15666380524635315, 0.15627385675907135, 0.15590155124664307, 0.15532678365707397, 0.1547977328300476, 0.15412716567516327, 0.15352778136730194, 0.15293177962303162, 0.15211591124534607, 0.15141630172729492, 0.15077674388885498, 0.15011897683143616, 0.14949752390384674, 0.14894168078899384, 0.14844918251037598, 0.14800402522087097, 0.1475614756345749, 0.14726589620113373, 0.14686378836631775, 0.14661940932273865, 0.1463974118232727, 0.14619654417037964, 0.1458185911178589, 0.14573468267917633, 0.14544233679771423, 0.14527548849582672, 0.14508891105651855, 0.14495407044887543, 0.1446395218372345, 0.1446438431739807, 0.14460265636444092, 0.14446720480918884, 0.1443062722682953, 0.1444147676229477, 0.14422215521335602, 0.1442607194185257, 0.14424674212932587, 0.14409078657627106, 0.14413529634475708, 0.1440216600894928, 0.14403554797172546, 0.14388802647590637, 0.14373353123664856, 0.1436135321855545, 0.143591970205307, 0.14342832565307617, 0.14333301782608032, 0.14321811497211456, 0.14297209680080414, 0.14289793372154236, 0.14260292053222656, 0.14248768985271454, 0.1421881467103958, 0.14200839400291443, 0.14171980321407318, 0.14189396798610687, 0.14159443974494934, 0.14154595136642456, 0.1415206342935562, 0.1414037048816681, 0.14119884371757507, 0.14115352928638458, 0.1411851942539215, 0.14107446372509003, 0.14090758562088013, 0.140688955783844, 0.14075836539268494, 0.1405235230922699, 0.14052528142929077, 0.14029698073863983, 0.14012159407138824, 0.1398661583662033, 0.13995492458343506, 0.13987362384796143, 0.13964131474494934, 0.13956473767757416, 0.13928461074829102, 0.1392066329717636, 0.1391158252954483, 0.13907867670059204, 0.13866828382015228, 0.1389886438846588, 0.13853736221790314, 0.1383490264415741, 0.13809528946876526, 0.1380482316017151, 0.13784904778003693, 0.13796555995941162, 0.13754726946353912, 0.13766692578792572, 0.13705521821975708, 0.13733737170696259, 0.13686983287334442, 0.1372622847557068, 0.13681071996688843]"
64,0.001,sigmoid,12,0.16718564927577972,"[0.08290493488311768, 0.08283889293670654, 0.08278091251850128, 0.08272866904735565, 0.08268112689256668, 0.08263769745826721, 0.08259803056716919, 0.08256185799837112, 0.0825289711356163, 0.08249916136264801, 0.08247222006320953, 0.08244793117046356, 0.08242608606815338, 0.08240644633769989, 0.08238881826400757, 0.08237297087907791, 0.082358717918396, 0.0823458731174469, 0.08233426511287689, 0.08232375234365463, 0.08231418579816818, 0.08230546116828918, 0.08229745924472809, 0.08229009807109833, 0.08228328824043274, 0.08227699249982834, 0.08227111399173737, 0.08226561546325684, 0.08226044476032257, 0.08225556463003159, 0.08225094527006149, 0.08224654942750931, 0.08224233984947205, 0.08223830163478851, 0.08223439753055573, 0.08223063498735428, 0.08222696185112, 0.08222338557243347, 0.08221986889839172, 0.08221639692783356, 0.08221295475959778, 0.0822094976902008, 0.08220604062080383, 0.08220253884792328, 0.08219897747039795, 0.08219534158706665, 0.08219160884618759, 0.08218775689601898, 0.08218377828598022, 0.08217965066432953, 0.0821753516793251, 0.08217088133096695, 0.08216620981693268, 0.0821613296866417, 0.0821562334895134, 0.082150898873806, 0.0821453183889389, 0.08213949203491211, 0.08213340491056442, 0.08212704956531525, 0.08212041109800339, 0.08211349695920944, 0.08210630714893341, 0.0820988342165947, 0.0820910781621933, 0.08208304643630981, 0.08207472413778305, 0.0820661336183548, 0.08205727487802505, 0.08204815536737442, 0.0820387750864029, 0.08202914893627167, 0.08201927691698074, 0.08200918138027191, 0.08199886232614517, 0.08198833465576172, 0.08197760581970215, 0.08196669816970825, 0.08195560425519943, 0.08194435387849808, 0.08193295449018478, 0.08192139863967896, 0.08190973103046417, 0.08189793676137924, 0.08188603073358536, 0.08187402784824371, 0.0818619430065155, 0.08184976875782013, 0.08183753490447998, 0.08182523399591446, 0.08181288093328476, 0.08180048316717148, 0.08178804814815521, 0.08177557587623596, 0.08176308125257492, 0.08175057172775269, 0.08173803240060806, 0.08172548562288284, 0.08171293139457703, 0.08170037716627121]"
64,0.001,sigmoid,24,0.1580672264099121,"[0.16778653860092163, 0.16768591105937958, 0.1675952821969986, 0.1675092875957489, 0.16742630302906036, 0.16734574735164642, 0.16726745665073395, 0.16719143092632294, 0.1671176254749298, 0.16704599559307098, 0.1669764369726181, 0.16690878570079803, 0.16684284806251526, 0.16677851974964142, 0.16671565175056458, 0.16665413975715637, 0.16659390926361084, 0.1665349006652832, 0.1664770245552063, 0.1664203256368637, 0.16636472940444946, 0.16631025075912476, 0.1662568598985672, 0.1662045568227768, 0.16615335643291473, 0.16610322892665863, 0.16605420410633087, 0.16600622236728668, 0.16595932841300964, 0.16591350734233856, 0.16586875915527344, 0.16582508385181427, 0.16578246653079987, 0.16574087738990784, 0.16570033133029938, 0.16566084325313568, 0.16562239825725555, 0.16558493673801422, 0.16554848849773407, 0.1655130386352539, 0.16547855734825134, 0.16544504463672638, 0.16541247069835663, 0.1653808355331421, 0.16535009443759918, 0.1653202623128891, 0.16529132425785065, 0.16526323556900024, 0.1652359664440155, 0.1652095466852188, 0.1651839166879654, 0.16515906155109406, 0.1651349663734436, 0.16511161625385284, 0.1650889813899994, 0.16506703197956085, 0.16504578292369843, 0.16502517461776733, 0.16500520706176758, 0.16498585045337677, 0.16496707499027252, 0.16494889557361603, 0.1649312525987625, 0.16491416096687317, 0.16489757597446442, 0.16488148272037506, 0.1648658812046051, 0.16485072672367096, 0.16483601927757263, 0.16482172906398773, 0.16480785608291626, 0.16479437053203583, 0.16478125751018524, 0.1647685021162033, 0.16475608944892883, 0.16474398970603943, 0.16473223268985748, 0.16472075879573822, 0.16470958292484283, 0.16469867527484894, 0.16468802094459534, 0.16467761993408203, 0.16466747224330902, 0.16465751826763153, 0.16464778780937195, 0.16463826596736908, 0.16462893784046173, 0.1646197885274887, 0.16461081802845, 0.16460201144218445, 0.16459336876869202, 0.16458486020565033, 0.1645764857530594, 0.16456826031208038, 0.16456013917922974, 0.16455215215682983, 0.1645442545413971, 0.1645364612340927, 0.1645287722349167, 0.16452117264270782]"
64,0.001,sigmoid,36,0.15430137515068054,"[0.15737782418727875, 0.15737976133823395, 0.1573859602212906, 0.15739578008651733, 0.15740874409675598, 0.15742437541484833, 0.1574421525001526, 0.15746146440505981, 0.15748175978660583, 0.1575024574995041, 0.15752312541007996, 0.15754340589046478, 0.15756307542324066, 0.15758194029331207, 0.15759994089603424, 0.15761703252792358, 0.1576332002878189, 0.1576484888792038, 0.15766291320323944, 0.157676562666893, 0.1576894223690033, 0.15770158171653748, 0.15771307051181793, 0.15772390365600586, 0.15773415565490723, 0.15774382650852203, 0.15775294601917267, 0.15776154398918152, 0.15776965022087097, 0.15777729451656342, 0.15778446197509766, 0.15779118239879608, 0.15779748558998108, 0.15780338644981384, 0.15780888497829437, 0.15781401097774506, 0.1578187793493271, 0.15782320499420166, 0.15782730281352997, 0.1578310877084732, 0.15783457458019257, 0.15783776342868805, 0.15784068405628204, 0.15784333646297455, 0.15784578025341034, 0.15784797072410583, 0.15784992277622223, 0.1578516811132431, 0.15785324573516846, 0.1578546166419983, 0.1578558087348938, 0.15785685181617737, 0.1578577309846878, 0.1578584462404251, 0.15785904228687286, 0.15785948932170868, 0.15785983204841614, 0.15786005556583405, 0.1578601747751236, 0.1578601747751236, 0.15786008536815643, 0.1578599065542221, 0.1578596532344818, 0.15785931050777435, 0.15785889327526093, 0.15785840153694153, 0.15785786509513855, 0.1578572541475296, 0.15785658359527588, 0.15785586833953857, 0.1578551083803177, 0.15785430371761322, 0.15785346925258636, 0.15785256028175354, 0.15785165131092072, 0.1578506976366043, 0.1578497290611267, 0.15784871578216553, 0.15784768760204315, 0.15784664452075958, 0.15784558653831482, 0.15784449875354767, 0.1578434258699417, 0.15784232318401337, 0.15784123539924622, 0.15784011781215668, 0.15783901512622833, 0.15783794224262238, 0.15783685445785522, 0.15783578157424927, 0.1578347235918045, 0.15783368051052094, 0.15783265233039856, 0.15783168375492096, 0.15783070027828217, 0.15782976150512695, 0.15782888233661652, 0.15782801806926727, 0.1578272134065628, 0.15782645344734192]"
64,0.001,tanh,12,0.16720660030841827,"[0.0819404348731041, 0.08191920816898346, 0.08190891891717911, 0.08190134167671204, 0.0818939208984375, 0.08188571780920029, 0.08187654614448547, 0.08186977356672287, 0.08186600357294083, 0.08186093717813492, 0.08185458928346634, 0.08185023814439774, 0.08184601366519928, 0.08183743804693222, 0.0818294882774353, 0.08182056993246078, 0.08181436359882355, 0.08181485533714294, 0.08181264996528625, 0.08180045336484909, 0.08179941028356552, 0.08179468661546707, 0.0817866101861, 0.0817769467830658, 0.0817820131778717, 0.08178246021270752, 0.08177734166383743, 0.08177553862333298, 0.08176568150520325, 0.0817674845457077, 0.0817640870809555, 0.08176419883966446, 0.08177191019058228, 0.08177421987056732, 0.0817696824669838, 0.08175599575042725, 0.08176547288894653, 0.08178605139255524, 0.08177783340215683, 0.08178290724754333, 0.08178310096263885, 0.0817810520529747, 0.08178173750638962, 0.08178719878196716, 0.0818118080496788, 0.0818166732788086, 0.08182079344987869, 0.0818227231502533, 0.08182265609502792, 0.08181296288967133, 0.08183208107948303, 0.08184582740068436, 0.08185846358537674, 0.08186675608158112, 0.08186459541320801, 0.08186814934015274, 0.0818670392036438, 0.08187811821699142, 0.08189914375543594, 0.08190622180700302, 0.08190525323152542, 0.08190782368183136, 0.08190406858921051, 0.08190691471099854, 0.08192157000303268, 0.08193117380142212, 0.08193936198949814, 0.08194234222173691, 0.08195610344409943, 0.08195383846759796, 0.08194278180599213, 0.08195284754037857, 0.08197100460529327, 0.08196870237588882, 0.08196742832660675, 0.0819806307554245, 0.08197887986898422, 0.08196796476840973, 0.08197901397943497, 0.08199859410524368, 0.08199092745780945, 0.08199639618396759, 0.08201774954795837, 0.08201830089092255, 0.08200506865978241, 0.0820140615105629, 0.08202913403511047, 0.08202104270458221, 0.08202897012233734, 0.08205044269561768, 0.08205337077379227, 0.08203768730163574, 0.08204778283834457, 0.08206111937761307, 0.08205049484968185, 0.08206004649400711, 0.08208242803812027, 0.08208608627319336, 0.08206936717033386, 0.08207648247480392]"
64,0.001,tanh,24,0.15808089077472687,"[0.16619566082954407, 0.16604363918304443, 0.1659460961818695, 0.1658889353275299, 0.16583827137947083, 0.1657833456993103, 0.16573138535022736, 0.16567419469356537, 0.1656048744916916, 0.16552959382534027, 0.1654578596353531, 0.16539324820041656, 0.165327250957489, 0.16525119543075562, 0.16519080102443695, 0.16514752805233002, 0.16509686410427094, 0.16505269706249237, 0.16503185033798218, 0.16502636671066284, 0.16500326991081238, 0.16494421660900116, 0.16488611698150635, 0.1648518443107605, 0.1648384928703308, 0.1648349165916443, 0.16483280062675476, 0.1648319661617279, 0.16483569145202637, 0.16484209895133972, 0.16484548151493073, 0.1648494452238083, 0.16484802961349487, 0.16483256220817566, 0.16479545831680298, 0.1647379994392395, 0.1646915078163147, 0.16469359397888184, 0.16474495828151703, 0.16480037569999695, 0.16481225192546844, 0.1648022085428238, 0.1648002564907074, 0.16481338441371918, 0.16483575105667114, 0.16484983265399933, 0.16482913494110107, 0.16477124392986298, 0.16470907628536224, 0.16469088196754456, 0.1647351235151291, 0.16480453312397003, 0.1648370921611786, 0.16481754183769226, 0.16476693749427795, 0.16472743451595306, 0.16473589837551117, 0.16477400064468384, 0.1647953987121582, 0.1647743135690689, 0.16472457349300385, 0.16470174491405487, 0.1647447794675827, 0.16482104361057281, 0.1648625284433365, 0.1648261547088623, 0.1647442728281021, 0.1646856665611267, 0.16466790437698364, 0.16469071805477142, 0.1647362858057022, 0.1647682636976242, 0.16475218534469604, 0.16472597420215607, 0.16474682092666626, 0.16482019424438477, 0.1649090051651001, 0.16494223475456238, 0.16488611698150635, 0.16477905213832855, 0.1646815538406372, 0.1646317094564438, 0.16463389992713928, 0.1646585613489151, 0.1646745353937149, 0.16468171775341034, 0.16471393406391144, 0.16479970514774323, 0.16491027176380157, 0.1649772971868515, 0.16496558487415314, 0.16488921642303467, 0.16480039060115814, 0.1647377610206604, 0.16469265520572662, 0.16463515162467957, 0.16456344723701477, 0.16451768577098846, 0.16454732418060303, 0.16466794908046722]"
64,0.001,tanh,36,0.1543206125497818,"[0.15731726586818695, 0.15740452706813812, 0.1574891060590744, 0.15756578743457794, 0.1576322317123413, 0.15768906474113464, 0.15773488581180573, 0.15777096152305603, 0.1577954888343811, 0.15781739354133606, 0.15784890949726105, 0.15786229074001312, 0.1578727662563324, 0.15788540244102478, 0.1579025685787201, 0.15792399644851685, 0.1579309105873108, 0.15792861580848694, 0.1579289585351944, 0.15793336927890778, 0.15792925655841827, 0.15791741013526917, 0.15791144967079163, 0.15792351961135864, 0.1579481065273285, 0.15797065198421478, 0.15797936916351318, 0.15796558558940887, 0.15794797241687775, 0.1579463630914688, 0.1579538732767105, 0.15795612335205078, 0.15794269740581512, 0.15792858600616455, 0.1579347550868988, 0.15795861184597015, 0.15797975659370422, 0.15797822177410126, 0.1579597443342209, 0.15795229375362396, 0.1579517126083374, 0.15795579552650452, 0.15795579552650452, 0.1579408198595047, 0.15793244540691376, 0.1579464226961136, 0.15796665847301483, 0.15796878933906555, 0.15794949233531952, 0.15794706344604492, 0.15796710550785065, 0.1579817235469818, 0.15798035264015198, 0.15796059370040894, 0.1579374223947525, 0.1579354703426361, 0.15795280039310455, 0.15797188878059387, 0.1579725593328476, 0.15795527398586273, 0.1579509824514389, 0.15796704590320587, 0.1579797863960266, 0.15796911716461182, 0.15794312953948975, 0.15793168544769287, 0.15794514119625092, 0.15796492993831635, 0.1579737812280655, 0.15797065198421478, 0.1579701006412506, 0.15798114240169525, 0.15799114108085632, 0.15798822045326233, 0.157975435256958, 0.15796510875225067, 0.15796305239200592, 0.15797339379787445, 0.15798664093017578, 0.15799236297607422, 0.15799325704574585, 0.15800006687641144, 0.15801659226417542, 0.1580270528793335, 0.15801137685775757, 0.15798905491828918, 0.15798868238925934, 0.15800884366035461, 0.15803109109401703, 0.15804104506969452, 0.1580282747745514, 0.15800848603248596, 0.15801480412483215, 0.15804551541805267, 0.15808063745498657, 0.1580924689769745, 0.1580725908279419, 0.15804706513881683, 0.15804468095302582, 0.15807859599590302]"
